created_at,field1,field2,field3,field4
2021-12-07T01:33:32+00:00,1558,320,344,276
2021-12-07T01:33:55+00:00,1557,331,357,268
2021-12-07T01:34:17+00:00,1553,329,348,276
2021-12-07T01:34:39+00:00,1557,320,344,266
2021-12-07T01:35:02+00:00,1557,319,344,275
2021-12-07T01:35:24+00:00,1552,330,356,278
2021-12-07T01:35:47+00:00,1557,320,344,267
2021-12-07T01:36:09+00:00,1558,329,349,275
2021-12-07T01:36:31+00:00,1554,320,344,267
2021-12-07T01:36:54+00:00,208,320,345,268
2021-12-07T01:37:16+00:00,208,319,343,278
2021-12-07T01:37:38+00:00,208,319,344,267
2021-12-07T01:38:01+00:00,208,321,344,267
2021-12-07T01:38:23+00:00,199,320,343,267
2021-12-07T01:38:46+00:00,209,319,354,267
2021-12-07T01:39:08+00:00,208,330,356,280
2021-12-07T01:39:31+00:00,208,330,354,277
2021-12-07T01:39:53+00:00,208,320,343,276
2021-12-07T01:40:15+00:00,207,337,364,267
2021-12-07T01:40:38+00:00,209,320,343,268
2021-12-07T01:41:00+00:00,208,320,355,273
2021-12-07T01:41:22+00:00,211,320,342,266
2021-12-07T01:41:45+00:00,211,329,355,278
2021-12-07T01:42:07+00:00,210,324,344,267
2021-12-07T01:42:29+00:00,210,319,343,268
2021-12-07T01:42:52+00:00,214,319,343,266
2021-12-07T01:43:14+00:00,208,329,344,277
2021-12-07T01:43:37+00:00,211,320,344,266
2021-12-07T01:43:59+00:00,212,319,343,267
2021-12-07T01:44:21+00:00,213,319,343,276
2021-12-07T01:44:44+00:00,213,318,343,275
2021-12-07T01:45:06+00:00,215,319,345,267
2021-12-07T01:45:28+00:00,215,332,355,280
2021-12-07T01:45:51+00:00,221,319,344,275
2021-12-07T01:46:13+00:00,215,319,362,276
2021-12-07T01:46:35+00:00,217,319,343,267
2021-12-07T01:46:58+00:00,214,319,342,266
2021-12-07T01:47:21+00:00,213,329,357,267
2021-12-07T01:47:43+00:00,212,319,345,276
2021-12-07T01:48:06+00:00,208,319,343,267
2021-12-07T01:48:28+00:00,209,318,343,267
2021-12-07T01:48:51+00:00,212,319,343,267
2021-12-07T01:49:13+00:00,202,319,342,276
2021-12-07T01:49:35+00:00,197,326,355,277
2021-12-07T01:49:58+00:00,196,318,342,275
2021-12-07T01:50:20+00:00,198,318,342,266
2021-12-07T01:50:42+00:00,199,319,343,267
2021-12-07T01:51:05+00:00,199,319,342,266
2021-12-07T01:51:27+00:00,203,319,343,267
2021-12-07T01:51:50+00:00,202,319,342,266
2021-12-07T01:52:12+00:00,199,318,352,266
2021-12-07T01:52:34+00:00,203,319,343,276
2021-12-07T01:52:57+00:00,202,325,343,267
2021-12-07T01:53:19+00:00,202,318,354,276
2021-12-07T01:53:42+00:00,202,319,343,266
2021-12-07T01:54:04+00:00,203,318,343,267
2021-12-07T01:54:28+00:00,203,326,349,271
2021-12-07T01:54:51+00:00,204,318,342,266
2021-12-07T01:55:13+00:00,203,319,342,273
2021-12-07T01:55:35+00:00,205,327,351,266
2021-12-07T01:55:58+00:00,206,319,343,267
2021-12-07T01:56:20+00:00,202,317,342,266
2021-12-07T01:56:42+00:00,205,319,342,266
2021-12-07T01:57:05+00:00,205,319,342,267
2021-12-07T01:57:27+00:00,204,319,342,279
2021-12-07T01:57:50+00:00,206,318,342,266
2021-12-07T01:58:12+00:00,205,318,357,274
2021-12-07T01:58:34+00:00,206,318,343,266
2021-12-07T01:58:57+00:00,201,318,342,266
2021-12-07T01:59:19+00:00,205,319,342,266
2021-12-07T01:59:41+00:00,207,318,342,266
2021-12-07T02:00:04+00:00,207,319,349,266
2021-12-07T02:00:26+00:00,208,318,343,267
2021-12-07T02:00:48+00:00,208,320,354,277
2021-12-07T02:01:11+00:00,208,318,342,266
2021-12-07T02:01:33+00:00,208,319,343,267
2021-12-07T02:01:56+00:00,208,326,342,266
2021-12-07T02:02:18+00:00,208,319,341,266
2021-12-07T02:02:40+00:00,208,320,342,266
2021-12-07T02:03:03+00:00,208,326,350,277
2021-12-07T02:03:25+00:00,208,319,354,275
2021-12-07T02:03:48+00:00,208,318,342,267
2021-12-07T02:04:10+00:00,208,318,343,265
2021-12-07T02:04:32+00:00,208,319,343,266
2021-12-07T02:04:55+00:00,210,318,342,266
2021-12-07T02:05:17+00:00,209,319,342,266
2021-12-07T02:05:39+00:00,211,317,343,266
2021-12-07T02:06:02+00:00,210,319,342,267
2021-12-07T02:06:24+00:00,210,318,343,266
2021-12-07T02:06:46+00:00,210,319,341,266
2021-12-07T02:07:09+00:00,210,319,343,266
2021-12-07T02:07:31+00:00,212,318,343,266
2021-12-07T02:07:53+00:00,211,318,345,265
2021-12-07T02:08:16+00:00,210,318,342,266
2021-12-07T02:08:38+00:00,210,318,351,267
2021-12-07T02:09:00+00:00,210,321,355,276
2021-12-07T02:09:23+00:00,213,326,353,280
2021-12-07T02:09:45+00:00,213,318,350,266
2021-12-07T02:10:08+00:00,217,318,343,266
2021-12-07T02:10:30+00:00,212,318,343,266
2021-12-07T02:10:52+00:00,216,330,357,266
2021-12-07T02:11:15+00:00,213,318,343,266
2021-12-07T02:11:37+00:00,217,318,354,266
2021-12-07T02:11:59+00:00,218,318,341,266
2021-12-07T02:12:22+00:00,218,318,342,267
2021-12-07T02:12:44+00:00,218,320,355,276
2021-12-07T02:13:07+00:00,213,318,342,266
2021-12-07T02:13:29+00:00,213,318,342,266
2021-12-07T02:13:51+00:00,210,319,343,266
2021-12-07T02:14:14+00:00,209,318,342,266
2021-12-07T02:14:36+00:00,208,318,354,276
2021-12-07T02:14:58+00:00,208,318,354,275
2021-12-07T02:15:21+00:00,199,319,343,266
2021-12-07T02:15:43+00:00,196,334,352,276
2021-12-07T02:16:05+00:00,197,318,342,272
2021-12-07T02:16:28+00:00,198,317,342,266
2021-12-07T02:16:50+00:00,199,318,342,267
2021-12-07T02:17:13+00:00,200,318,342,266
2021-12-07T02:17:35+00:00,203,318,342,273
2021-12-07T02:17:57+00:00,203,318,342,266
2021-12-07T02:18:20+00:00,202,319,343,266
2021-12-07T02:18:42+00:00,199,318,341,266
2021-12-07T02:19:04+00:00,203,318,342,266
2021-12-07T02:19:27+00:00,201,317,342,266
2021-12-07T02:19:49+00:00,200,318,342,266
2021-12-07T02:20:12+00:00,202,318,356,276
2021-12-07T02:20:34+00:00,202,331,353,277
2021-12-07T02:20:56+00:00,203,319,343,266
2021-12-07T02:21:19+00:00,203,318,342,266
2021-12-07T02:21:41+00:00,205,318,342,267
2021-12-07T02:22:04+00:00,205,318,342,265
2021-12-07T02:22:26+00:00,205,318,341,266
2021-12-07T02:22:48+00:00,203,318,357,275
2021-12-07T02:23:11+00:00,207,319,342,266
2021-12-07T02:23:33+00:00,203,330,342,277
2021-12-07T02:23:56+00:00,205,318,343,266
2021-12-07T02:24:18+00:00,197,318,342,266
2021-12-07T02:24:40+00:00,207,318,343,266
2021-12-07T02:25:03+00:00,207,319,341,273
2021-12-07T02:25:25+00:00,205,329,356,278
2021-12-07T02:25:47+00:00,204,318,342,265
2021-12-07T02:26:10+00:00,207,319,342,266
2021-12-07T02:26:32+00:00,208,319,349,266
2021-12-07T02:26:54+00:00,207,318,342,275
2021-12-07T02:27:17+00:00,207,318,343,275
2021-12-07T02:27:39+00:00,208,319,343,266
2021-12-07T02:28:02+00:00,208,332,362,266
2021-12-07T02:28:24+00:00,198,318,357,274
2021-12-07T02:28:46+00:00,205,319,355,275
2021-12-07T02:29:09+00:00,203,319,343,266
2021-12-07T02:29:31+00:00,203,326,342,275
2021-12-07T02:29:53+00:00,201,319,342,276
2021-12-07T02:30:16+00:00,202,319,343,266
2021-12-07T02:30:38+00:00,202,319,342,277
2021-12-07T02:31:01+00:00,206,318,344,266
2021-12-07T02:31:23+00:00,206,319,342,276
2021-12-07T02:31:45+00:00,205,318,343,266
2021-12-07T02:32:08+00:00,207,329,355,277
2021-12-07T02:32:30+00:00,207,330,354,277
2021-12-07T02:32:52+00:00,205,326,352,266
2021-12-07T02:33:15+00:00,208,319,342,272
2021-12-07T02:33:37+00:00,208,327,341,280
2021-12-07T02:33:59+00:00,208,318,342,267
2021-12-07T02:34:22+00:00,208,319,342,265
2021-12-07T02:34:44+00:00,209,319,343,266
2021-12-07T02:35:07+00:00,210,318,342,266
2021-12-07T02:35:29+00:00,208,319,352,275
2021-12-07T02:35:52+00:00,209,318,343,276
2021-12-07T02:36:14+00:00,210,318,342,267
2021-12-07T02:36:36+00:00,209,319,343,266
2021-12-07T02:36:58+00:00,212,334,343,266
2021-12-07T02:37:21+00:00,209,319,342,266
2021-12-07T02:37:43+00:00,209,319,351,266
2021-12-07T02:38:06+00:00,222,318,342,266
2021-12-07T02:38:28+00:00,210,319,348,266
2021-12-07T02:38:50+00:00,208,319,343,266
2021-12-07T02:39:13+00:00,208,319,342,277
2021-12-07T02:39:35+00:00,207,318,358,276
2021-12-07T02:39:57+00:00,206,318,354,277
2021-12-07T02:40:20+00:00,208,319,357,276
2021-12-07T02:40:42+00:00,207,319,355,275
2021-12-07T02:41:05+00:00,197,319,352,276
2021-12-07T02:41:27+00:00,192,319,354,278
2021-12-07T02:41:49+00:00,193,319,343,267
2021-12-07T02:42:12+00:00,193,319,343,266
2021-12-07T02:42:34+00:00,193,320,344,267
2021-12-07T02:42:56+00:00,193,319,343,266
2021-12-07T02:43:19+00:00,192,318,343,266
2021-12-07T02:43:41+00:00,195,320,351,266
2021-12-07T02:44:03+00:00,194,320,343,282
2021-12-07T02:44:26+00:00,193,319,343,268
2021-12-07T02:44:48+00:00,194,319,343,267
2021-12-07T02:45:11+00:00,195,319,343,267
2021-12-07T02:45:33+00:00,196,319,353,276
2021-12-07T02:45:55+00:00,196,319,353,277
2021-12-07T02:46:18+00:00,197,319,347,277
2021-12-07T02:46:40+00:00,198,330,356,279
2021-12-07T02:47:02+00:00,197,319,358,277
2021-12-07T02:47:25+00:00,197,327,343,276
2021-12-07T02:47:47+00:00,197,330,358,276
2021-12-07T02:48:09+00:00,197,319,355,276
2021-12-07T02:48:32+00:00,198,332,343,272
2021-12-07T02:48:54+00:00,201,330,357,279
2021-12-07T02:49:17+00:00,198,318,344,267
2021-12-07T02:49:39+00:00,197,333,344,267
2021-12-07T02:50:01+00:00,198,330,357,280
2021-12-07T02:50:24+00:00,198,325,354,278
2021-12-07T02:50:46+00:00,198,320,343,267
2021-12-07T02:51:08+00:00,200,320,343,267
2021-12-07T02:51:31+00:00,201,320,343,273
2021-12-07T02:51:53+00:00,202,319,355,278
2021-12-07T02:52:16+00:00,198,319,344,266
2021-12-07T02:52:38+00:00,203,328,354,278
2021-12-07T02:53:01+00:00,203,320,343,267
2021-12-07T02:53:23+00:00,203,329,357,279
2021-12-07T02:53:45+00:00,201,330,350,280
2021-12-07T02:54:08+00:00,203,332,361,266
2021-12-07T02:54:48+00:00,204,323,348,266
2021-12-07T02:55:10+00:00,205,332,353,267
2021-12-07T02:55:32+00:00,204,320,342,277
2021-12-07T02:55:55+00:00,203,331,356,278
2021-12-07T02:56:17+00:00,203,319,354,277
2021-12-07T02:56:39+00:00,203,320,344,266
2021-12-07T02:57:02+00:00,205,329,355,278
2021-12-07T02:57:24+00:00,205,330,356,278
2021-12-07T02:57:46+00:00,206,321,356,278
2021-12-07T02:58:09+00:00,207,319,355,278
2021-12-07T02:58:31+00:00,208,330,354,277
2021-12-07T02:58:54+00:00,208,320,344,267
2021-12-07T02:59:16+00:00,208,328,343,267
2021-12-07T02:59:38+00:00,208,320,343,267
2021-12-07T03:00:01+00:00,208,319,344,283
2021-12-07T03:00:23+00:00,208,333,356,278
2021-12-07T03:00:46+00:00,209,335,344,267
2021-12-07T03:01:08+00:00,209,320,356,278
2021-12-07T03:01:30+00:00,208,320,356,279
2021-12-07T03:01:53+00:00,208,319,355,277
2021-12-07T03:02:15+00:00,208,320,343,281
2021-12-07T03:02:38+00:00,208,321,344,267
2021-12-07T03:03:00+00:00,209,320,358,276
2021-12-07T03:03:22+00:00,208,320,358,277
2021-12-07T03:03:45+00:00,210,321,344,276
2021-12-07T03:04:07+00:00,220,319,364,276
2021-12-07T03:04:29+00:00,210,321,345,277
2021-12-07T03:04:52+00:00,209,320,343,268
2021-12-07T03:05:14+00:00,208,320,344,267
2021-12-07T03:05:36+00:00,209,320,362,277
2021-12-07T03:05:59+00:00,206,319,344,277
2021-12-07T03:06:21+00:00,210,330,355,274
2021-12-07T03:06:44+00:00,204,330,344,278
2021-12-07T03:07:06+00:00,198,320,344,276
2021-12-07T03:07:28+00:00,192,321,352,267
2021-12-07T03:07:51+00:00,194,321,344,268
2021-12-07T03:08:13+00:00,192,320,356,279
2021-12-07T03:08:35+00:00,197,320,344,277
2021-12-07T03:08:58+00:00,194,329,343,277
2021-12-07T03:09:20+00:00,194,320,344,284
2021-12-07T03:09:42+00:00,194,320,353,267
2021-12-07T03:10:05+00:00,194,321,344,278
2021-12-07T03:10:27+00:00,196,328,353,267
2021-12-07T03:10:49+00:00,195,320,343,267
2021-12-07T03:11:12+00:00,196,321,344,268
2021-12-07T03:11:34+00:00,197,320,344,267
2021-12-07T03:11:56+00:00,195,321,343,268
2021-12-07T03:12:19+00:00,195,321,344,268
2021-12-07T03:12:41+00:00,193,335,355,271
2021-12-07T03:13:03+00:00,195,320,344,268
2021-12-07T03:13:26+00:00,197,320,345,267
2021-12-07T03:13:48+00:00,198,321,353,267
2021-12-07T03:14:10+00:00,196,321,344,268
2021-12-07T03:14:33+00:00,198,320,344,268
2021-12-07T03:14:55+00:00,197,320,344,268
2021-12-07T03:15:17+00:00,203,321,346,268
2021-12-07T03:15:40+00:00,199,320,355,268
2021-12-07T03:16:02+00:00,199,320,345,285
2021-12-07T03:16:24+00:00,203,320,344,268
2021-12-07T03:16:47+00:00,202,321,345,267
2021-12-07T03:17:09+00:00,201,320,353,267
2021-12-07T03:17:31+00:00,201,321,344,268
2021-12-07T03:17:54+00:00,201,320,344,279
2021-12-07T03:18:16+00:00,203,321,344,267
2021-12-07T03:18:38+00:00,202,321,344,268
2021-12-07T03:19:01+00:00,203,320,344,267
2021-12-07T03:19:23+00:00,204,334,356,278
2021-12-07T03:19:45+00:00,203,321,345,276
2021-12-07T03:20:08+00:00,204,321,357,277
2021-12-07T03:20:30+00:00,205,321,344,268
2021-12-07T03:20:52+00:00,207,320,344,281
2021-12-07T03:21:15+00:00,207,334,354,273
2021-12-07T03:21:37+00:00,207,330,344,276
2021-12-07T03:21:59+00:00,205,320,344,268
2021-12-07T03:22:22+00:00,205,321,344,267
2021-12-07T03:22:44+00:00,208,320,353,267
2021-12-07T03:23:06+00:00,208,321,363,276
2021-12-07T03:23:29+00:00,206,321,345,277
2021-12-07T03:23:51+00:00,206,334,357,279
2021-12-07T03:24:13+00:00,207,322,353,269
2021-12-07T03:24:36+00:00,206,328,345,269
2021-12-07T03:24:58+00:00,208,322,344,268
2021-12-07T03:25:21+00:00,208,321,344,268
2021-12-07T03:25:43+00:00,208,328,352,277
2021-12-07T03:26:05+00:00,208,321,345,267
2021-12-07T03:26:28+00:00,209,321,344,268
2021-12-07T03:26:50+00:00,207,321,358,277
2021-12-07T03:27:12+00:00,208,321,345,268
2021-12-07T03:27:35+00:00,208,321,345,279
2021-12-07T03:27:57+00:00,209,330,355,282
2021-12-07T03:28:20+00:00,208,321,344,277
2021-12-07T03:28:42+00:00,209,320,344,268
2021-12-07T03:29:04+00:00,211,322,345,278
2021-12-07T03:29:27+00:00,211,321,345,268
2021-12-07T03:29:49+00:00,211,320,357,279
2021-12-07T03:30:11+00:00,212,321,357,279
2021-12-07T03:30:34+00:00,209,321,345,277
2021-12-07T03:30:56+00:00,209,321,345,269
2021-12-07T03:31:19+00:00,209,321,345,268
2021-12-07T03:31:41+00:00,206,321,356,277
2021-12-07T03:32:03+00:00,206,321,344,276
2021-12-07T03:32:25+00:00,193,321,345,284
2021-12-07T03:32:48+00:00,195,321,345,269
2021-12-07T03:33:10+00:00,192,320,345,277
2021-12-07T03:33:32+00:00,193,331,358,282
2021-12-07T03:33:55+00:00,192,329,345,277
2021-12-07T03:34:17+00:00,197,321,345,279
2021-12-07T03:34:40+00:00,196,321,346,277
2021-12-07T03:35:02+00:00,196,321,354,268
2021-12-07T03:35:24+00:00,196,321,355,269
2021-12-07T03:35:47+00:00,195,322,345,269
2021-12-07T03:36:09+00:00,197,321,355,269
2021-12-07T03:36:31+00:00,195,321,358,280
2021-12-07T03:36:54+00:00,196,321,346,277
2021-12-07T03:37:16+00:00,196,321,346,268
2021-12-07T03:37:38+00:00,198,322,356,277
2021-12-07T03:38:01+00:00,195,321,350,273
2021-12-07T03:38:23+00:00,201,322,344,268
2021-12-07T03:38:45+00:00,200,322,345,269
2021-12-07T03:39:08+00:00,198,331,345,278
2021-12-07T03:39:30+00:00,202,321,345,277
2021-12-07T03:39:53+00:00,195,321,345,268
2021-12-07T03:40:15+00:00,208,321,346,276
2021-12-07T03:40:37+00:00,202,321,344,277
2021-12-07T03:41:00+00:00,201,321,346,268
2021-12-07T03:41:22+00:00,199,333,359,269
2021-12-07T03:41:44+00:00,201,321,358,277
2021-12-07T03:42:07+00:00,197,322,345,279
2021-12-07T03:42:29+00:00,202,322,356,285
2021-12-07T03:42:51+00:00,201,330,346,269
2021-12-07T03:43:14+00:00,202,331,356,279
2021-12-07T03:43:36+00:00,203,321,345,278
2021-12-07T03:43:58+00:00,203,322,346,269
2021-12-07T03:44:21+00:00,203,338,359,277
2021-12-07T03:44:43+00:00,205,322,346,268
2021-12-07T03:45:06+00:00,205,332,359,280
2021-12-07T03:45:28+00:00,207,333,359,281
2021-12-07T03:45:50+00:00,205,322,356,279
2021-12-07T03:46:13+00:00,205,321,353,279
2021-12-07T03:46:35+00:00,206,332,346,284
2021-12-07T03:46:57+00:00,207,322,345,278
2021-12-07T03:47:20+00:00,205,321,347,277
2021-12-07T03:47:42+00:00,208,322,345,283
2021-12-07T03:48:04+00:00,198,321,362,279
2021-12-07T03:48:27+00:00,208,333,361,282
2021-12-07T03:48:49+00:00,208,322,355,269
2021-12-07T03:49:11+00:00,208,322,345,278
2021-12-07T03:49:34+00:00,208,322,345,267
2021-12-07T03:49:56+00:00,208,321,346,269
2021-12-07T03:50:18+00:00,208,322,355,278
2021-12-07T03:50:41+00:00,208,321,360,278
2021-12-07T03:51:03+00:00,208,331,346,269
2021-12-07T03:51:25+00:00,210,322,363,279
2021-12-07T03:51:48+00:00,210,322,347,269
2021-12-07T03:52:10+00:00,209,322,345,269
2021-12-07T03:52:32+00:00,212,322,347,269
2021-12-07T03:52:55+00:00,213,322,346,278
2021-12-07T03:53:17+00:00,211,321,346,278
2021-12-07T03:53:40+00:00,213,328,345,269
2021-12-07T03:54:02+00:00,214,328,346,269
2021-12-07T03:54:24+00:00,213,322,346,269
2021-12-07T03:54:47+00:00,218,323,359,279
2021-12-07T03:55:09+00:00,215,330,357,269
2021-12-07T03:55:31+00:00,217,323,346,269
2021-12-07T03:55:54+00:00,214,323,345,279
2021-12-07T03:56:16+00:00,211,322,346,269
2021-12-07T03:56:38+00:00,210,322,346,269
2021-12-07T03:57:01+00:00,209,323,347,277
2021-12-07T03:57:23+00:00,208,323,347,269
2021-12-07T03:57:45+00:00,208,323,346,269
2021-12-07T03:58:08+00:00,203,330,351,268
2021-12-07T03:58:30+00:00,205,322,346,269
2021-12-07T03:58:53+00:00,204,322,347,284
2021-12-07T03:59:15+00:00,206,322,347,269
2021-12-07T03:59:38+00:00,203,322,347,269
2021-12-07T04:00:00+00:00,206,322,347,269
2021-12-07T04:00:22+00:00,206,323,347,270
2021-12-07T04:00:45+00:00,205,323,347,269
2021-12-07T04:01:07+00:00,205,321,347,276
2021-12-07T04:01:29+00:00,207,333,355,276
2021-12-07T04:01:51+00:00,205,323,348,270
2021-12-07T04:02:14+00:00,207,322,346,270
2021-12-07T04:02:36+00:00,208,322,346,276
2021-12-07T04:02:58+00:00,207,322,346,269
2021-12-07T04:03:21+00:00,208,322,347,269
2021-12-07T04:03:43+00:00,208,322,347,269
2021-12-07T04:04:05+00:00,208,323,347,269
2021-12-07T04:04:28+00:00,207,322,347,270
2021-12-07T04:04:50+00:00,208,322,347,269
2021-12-07T04:05:12+00:00,209,331,346,270
2021-12-07T04:05:35+00:00,208,323,347,269
2021-12-07T04:05:57+00:00,208,333,353,280
2021-12-07T04:06:19+00:00,208,324,347,270
2021-12-07T04:06:42+00:00,214,323,347,270
2021-12-07T04:07:04+00:00,211,323,347,270
2021-12-07T04:07:26+00:00,212,331,347,269
2021-12-07T04:07:49+00:00,212,323,347,279
2021-12-07T04:08:11+00:00,212,332,346,269
2021-12-07T04:08:33+00:00,211,335,362,270
2021-12-07T04:08:56+00:00,211,322,348,281
2021-12-07T04:09:18+00:00,209,322,362,279
2021-12-07T04:09:40+00:00,208,323,360,279
2021-12-07T04:10:03+00:00,209,324,347,269
2021-12-07T04:10:25+00:00,208,327,347,269
2021-12-07T04:10:47+00:00,206,322,351,269
2021-12-07T04:11:10+00:00,205,323,347,270
2021-12-07T04:11:32+00:00,196,323,356,270
2021-12-07T04:11:54+00:00,193,323,348,270
2021-12-07T04:12:17+00:00,195,322,347,283
2021-12-07T04:12:39+00:00,193,322,358,279
2021-12-07T04:13:02+00:00,195,324,348,287
2021-12-07T04:13:24+00:00,196,333,360,281
2021-12-07T04:13:46+00:00,195,322,356,270
2021-12-07T04:14:08+00:00,197,335,363,271
2021-12-07T04:14:31+00:00,195,323,347,270
2021-12-07T04:14:53+00:00,195,323,358,279
2021-12-07T04:15:16+00:00,196,322,368,278
2021-12-07T04:15:38+00:00,197,323,347,280
2021-12-07T04:16:00+00:00,198,323,359,280
2021-12-07T04:16:23+00:00,198,323,347,269
2021-12-07T04:16:45+00:00,199,323,347,271
2021-12-07T04:17:07+00:00,197,323,347,270
2021-12-07T04:17:30+00:00,199,324,348,270
2021-12-07T04:17:52+00:00,198,323,346,271
2021-12-07T04:18:14+00:00,201,323,347,270
2021-12-07T04:18:37+00:00,201,323,348,269
2021-12-07T04:18:59+00:00,201,324,357,271
2021-12-07T04:19:21+00:00,202,323,359,281
2021-12-07T04:19:44+00:00,203,324,347,280
2021-12-07T04:20:06+00:00,202,323,359,270
2021-12-07T04:20:28+00:00,199,323,347,270
2021-12-07T04:20:51+00:00,200,324,348,281
2021-12-07T04:21:13+00:00,203,324,347,269
2021-12-07T04:21:35+00:00,203,324,347,270
2021-12-07T04:21:58+00:00,206,323,369,279
2021-12-07T04:22:20+00:00,204,324,348,269
2021-12-07T04:22:42+00:00,204,324,347,269
2021-12-07T04:23:05+00:00,203,324,360,271
2021-12-07T04:23:27+00:00,202,333,347,270
2021-12-07T04:23:49+00:00,203,322,347,271
2021-12-07T04:24:12+00:00,207,323,348,270
2021-12-07T04:24:34+00:00,205,323,354,270
2021-12-07T04:24:56+00:00,207,334,347,281
2021-12-07T04:25:19+00:00,205,335,429,270
2021-12-07T04:25:41+00:00,208,323,348,270
2021-12-07T04:26:03+00:00,208,323,348,278
2021-12-07T04:26:26+00:00,206,323,347,279
2021-12-07T04:26:48+00:00,207,324,348,279
2021-12-07T04:27:11+00:00,208,324,349,281
2021-12-07T04:27:33+00:00,207,324,354,280
2021-12-07T04:27:55+00:00,207,324,360,281
2021-12-07T04:28:18+00:00,203,324,358,270
2021-12-07T04:28:40+00:00,208,324,347,279
2021-12-07T04:29:02+00:00,208,323,367,279
2021-12-07T04:29:25+00:00,208,333,348,270
2021-12-07T04:29:47+00:00,208,323,357,277
2021-12-07T04:30:10+00:00,215,325,360,282
2021-12-07T04:30:32+00:00,208,325,349,280
2021-12-07T04:30:54+00:00,211,323,361,280
2021-12-07T04:31:17+00:00,211,335,363,274
2021-12-07T04:31:39+00:00,208,324,349,271
2021-12-07T04:32:01+00:00,211,324,349,279
2021-12-07T04:32:24+00:00,212,332,349,271
2021-12-07T04:32:46+00:00,211,334,348,280
2021-12-07T04:33:08+00:00,212,324,349,271
2021-12-07T04:33:31+00:00,213,324,348,284
2021-12-07T04:33:53+00:00,216,325,360,280
2021-12-07T04:34:15+00:00,211,324,360,280
2021-12-07T04:34:38+00:00,209,339,360,283
2021-12-07T04:35:00+00:00,210,324,347,271
2021-12-07T04:35:22+00:00,209,323,363,280
2021-12-07T04:35:45+00:00,206,323,348,271
2021-12-07T04:36:07+00:00,206,324,360,271
2021-12-07T04:36:29+00:00,203,324,348,286
2021-12-07T04:36:52+00:00,196,324,348,270
2021-12-07T04:37:14+00:00,194,324,348,279
2021-12-07T04:37:36+00:00,195,324,349,270
2021-12-07T04:37:59+00:00,198,324,349,279
2021-12-07T04:38:21+00:00,195,324,349,270
2021-12-07T04:38:44+00:00,197,324,362,280
2021-12-07T04:39:06+00:00,196,324,348,270
2021-12-07T04:39:28+00:00,197,337,365,271
